item_name,serving_size,household_serving,brand_name,ingredients,calories_(kcal),protein_(g),total_fat_(g),carbohydrates_(g),sugar_(g),fiber_(g),sodium_(mg),cholesterol_(mg),pakistani,meal_type
PASTA AND RED BEANS TUSCAN SOUP,150.0 g,150 GRM,Not specified,"WATER, RED BEANS (22%), EGG PASTA (12%) (DURUM WHEAT BRAN, PASTEURIZED EGGS (20%)), EXTRA VIRGIN OLIVE OIL, SUNFLOWER OIL, ONION, SALT, WHEAT FLOUR, PALM OIL, YEAST EXTRACT, CARROT, SAGE, BLACK PEPPER.",173.0,4.67,10.0,16.7,1.33,2.0,273.0,17.0,False,Lunch
RICE AND ARTICHOKES,150.0 g,150 GRM,Not specified,"RICE, MILK, WATER, ARTICHOKES, TOMATO PULP, CREAM, EXTRA VIRGIN OLIVE OIL, ONION, GRANA PADANO PDO CHEESE (MILK, SALT, RENNET. IT CONTAINS LYSOZYME FROM EGG), SALT, PARSLEY, YEAST EXTRACT, CARROT, SUNFLOWER SEED OIL, GARLIC, BLACK PEPPER.",180.0,4.0,6.67,25.3,2.67,0.7,433.0,10.0,False,Lunch
RICE AND PORCINI MUSHROOMS,150.0 g,150 GRM,Not specified,"RICE (34%), WATER, PORCINI MUSHROOMS (11%) (BOLETUS EDULIS AND ITS GROUP), CREAM, EXTRA VIRGIN OLIVE OIL, ONION, MILK, GRANA PADANO PDO CHEESE (MILK, SALT, RENNET. IT CONTAINS LYSOZYME FROM EGG), SALT, PARSLEY, MONOSODIUM GLUTAMATE, DISODIUM INOSINATE, DISODIUM GUANYLATE, PALM OIL, LACTOSE, YEAST EXTRACT, DRIED BOLETUS MUSHROOMS (BOLETUS EDULIS AND ITS GROUP), ARTIFICIALLY FLAVOR, MUSHROOMS (BOLETUS LUTEUS), TOMATO, GARLIC, CARAMEL.",160.0,4.0,5.33,24.0,2.67,0.0,400.0,10.0,False,Lunch
THAI TOM YUM,140.0 g,0.5 PACK.,Not specified,"KONJAC SHIRATAKI NOODLES, COCONUT MILK, BAMBOO SHOOTS, STRAW MUSHROOM, TOM YUM PASTE, (COCONUT OIL, LEMON GRASS, ONION, GALANGAL, SALT, CHILLI, LIME, GARLIC, KAFFIR LIME LEAVES), COCONUT SUGAR, SHALLOT, LEMON GRASS, GALANGAL, RED CHILLI, KAFFIR LIME LEAVES, COCONUT OIL",57.0,0.71,3.21,7.14,2.14,2.1,271.0,0.0,False,Unknown
TOM YUM BROTH,245.0 g,1 cup,FOOD LION,"CHICKEN BROTH, CONTAINS LESS THAN 2% OF SEA SALT, SUGAR, SRIRACHA CHILI SAUCE (CHILI, SUGAR, SALT, GARLIC, DISTILLED VINEGAR, XANTHAN GUM), NATURAL FLAVORS, GINGER PUREE (GINGER, WATER), CHICKEN FAT, ANCHOVY PASTE (CURED ANCHOVIES, SALT, WATER), LIME JUICE CONCENTRATE, YEAST EXTRACT, CANOLA OIL, ONION JUICE CONCENTRATE, GARLIC JUICE, SALT, LEMONGRASS EXTRACT, CORIANDER LEAF EXTRACT.",10.0,0.0,0.61,0.82,0.82,0.0,318.0,0.0,False,Unknown
TOM YUM SOUP,133.0 ml,0.333 CAN,Not specified,"WATER 80%, OYSTER MUSHROOM 4%, LEMONGRASS 3%, SALT 2%, SHRIMP CHILI PASTE (GARLIC, SHALLOT, DRIED  CHILI, TAMARIND SAUCE, SOYBEAN OIL, FISH SAUCE, DRIED SHRIMP, GALANGAL) 2%, SUGAR 1.8%, STRAW MUSHROOM 1.5%, LIME JUICE 1.3%, SOYBEAN OIL 1%, FRESH RED CHILI 1%, FISH SAUCE (ANCHOVY EXTRACT, SALT, SUGAR) 1% FLAVOUR ENHANCER: MONOSODIUM GLUTAMATE 0.5%, CORIANDER 0.4%, KAFFIR LIME LEAVES 0.3%, ACIDURANT : CITRIC ACID 0.2%.",23.0,0.0,0.75,3.76,3.01,0.8,940.0,0.0,False,Lunch
"TOM YUM ""SHRIMP"" RAMEN SOUP, TOM YUM ""SHRIMP""",68.0 GRM,1 package,IMMI,"PUMPKIN SEED PROTEIN, WHEAT GLUTEN, FOOD STARCH MODIFIED, SUSTAINABLE PALM OIL, WHEAT, YEAST EXTRACT, CONTAINS LESS THAN 2% OF THE FOLLOWING: COCONUT MILK POWDER, SEA SALT, NATURAL FLAVORS, GARLIC POWDER, SPICES, ONION POWDER, CITRIC ACID, RICE BRAN OIL, OLEORESIN PAPRIKA (FOR COLOR), GUM ACACIA, LEMONGRASS EXTRACT, LIME EXTRACT, POTASSIUM CHLORIDE, TRICALCIUM PHOSPHATE, MALTODEXTRIN, TAPIOCA MALTODEXTRIN",456.0,32.4,22.1,33.8,1.47,26.5,1290.0,0.0,False,Lunch
"TOM YUM CHICKEN BONE BROTH, TOM YUM CHICKEN",245.0 GRM,1 cup,KETTLE & FIRE KETO,"ORGANIC COCONUT MILK (ORGANIC COCONUT MILK, WATER, ORGANIC GUAR GUM), ORGANIC CHICKEN BONE BROTH (WATER, ORGANIC CHICKEN BONES, ORGANIC ONIONS, ORGANIC CARROTS, ORGANIC FENNEL, ORGANIC LEEKS, ORGANIC APPLE CIDER VINEGAR, ORGANIC THYME, ORGANIC SHIITAKE MUSHROOM, ORGANIC TAMARIND EXTRACT, ORGANIC BAY LEAF), ORGANIC RED CURRY SPICE (ORGANIC CHICKEN FLAVOR, ORGANIC CHILIES, SEA SALT, ORGANIC ONIONS, ORGANIC GINGER, ORGANIC CARROT, ORGANIC GARLIC, ORGANIC LEMONGRASS, ORGANIC NATURAL FLAVOR, ORGANIC SPICES, ORGANIC ONION POWDER, ORGANIC PAPRIKA), ORGANIC COCONUT AMINOS (ORGANIC COCONUT NECTAR, SALT), LESS THAN 2% OF ORGANIC VEGETABLE BROTH (ORGANIC CELERY, ORGANIC ROASTED POBLANO PEPPER, ORGANIC RED PEPPER, ORGANIC ONION, ORGANIC CARROT, ORGANIC GARLIC, ORGANIC SCALLION, ORGANIC TOMATO PUREE (ORGANIC TOMATO PASTE, WATER), ORGANIC PARSLEY, ORGANIC THYME, ORGANIC ROSEMARY, ORGANIC BASIL, ORGANIC SPICES), SEA SALT, ORGANIC LIME JUICE.",61.0,2.45,4.08,2.04,0.0,0.4,310.0,10.0,False,Unknown
"TOM YUM RICE RAMEN NOODLE SOUP, TOM YUM",57.0 g,1 CONTAINER,LOTUS FOODS,"ORGANIC BROWN RICE FLOUR, LIME POWDER, SALT, ONION POWDER, MUSHROOM POWDER, DRIED CARROT, LEMONGRASS POWDER, GINGER POWDER, CHILI POWDER, GARLIC POWDER, SUGAR, DRIED MUSHROOM, YEAST EXTRACT, CITRIC ACID, SCALLION FLAKES, DRIED TOMATO, CILANTRO FLAKES.",368.0,8.77,2.63,79.0,1.75,5.3,860.0,0.0,False,Lunch
"THAI TOM YUM + PLANT BASED NOODLES, THAI TOM YUM",140.0 GRM,1/2 pack.,MIRACLE NOODLE,"KONJAC SHIRATAKI NOODLES (WATER, KONJAC FLOUR, LIMEWATER [WATER, CALCIUM HYDROXIDE]), COCONUT MILK, BAMBOO SHOOTS, STRAW MUSHROOM, TOM YUM PASTE (COCONUT OIL, LEMON GRASS, ONION, GALANGAL, SALT, CHILI, LIME, GARLIC, KAFFIR LIME LEAVES), COCONUT SUGAR, SHALLOT, LEMON GRASS, GALANGAL, RED CHILI, KAFFIR LIME LEAVES, COCONUT OIL.",50.0,0.71,2.14,6.43,2.14,2.1,207.0,0.0,False,Lunch
TOM YUM FRIED RICE,180.0 g,1 cup,GOLDEN STAR,"TOM YUM SAUCE, THAI JASMINE RICE, CARROT, COCONUT, RED CHILI, KAFFIR LIME",183.0,3.89,1.11,40.0,2.78,2.2,322.0,0.0,False,Lunch
"MAESRI, TOM YUM SOUP",133.0 ml,"0.33 CAN, ABOUT PER CONTAINER",Not specified,"WATER 80%, OYSTER MUSHROOM 4%, LEMONGRASS 3%, SALT 2%, SHRIMP CHILI PASTE (GARLIC, SHALLOT, DRIED CHILI, TAMARIND JUICE, SOYBEAN OIL, FISH SAUCE, DRIED SHRIMP, GALANGAL ) 2%, SUGAR 1. 8%, STRAW MUSHROOM 1. 5%, LIME JUICE 1. 3%, SOYBEAN OIL 1%, FRESH RED CHILI 1%, FISH SAUCE (ANCHOVY EXTRACT, SALT, SUGAR) 1%, FLAVOUR ENHANCER: MONOSODIUM GLUTAMATE O. 5%, CORIANDER 0. 4%, KAFFIR LIME LEAVES 0. 3%, ACIDURANT: CITRIC ACID 0. 2%",23.0,0.0,0.75,3.76,3.01,0.8,940.0,0.0,False,Lunch
THAI TOM YUM SOUP,36.0 g,1 CONTAINER,RIGHT FOODS,"RICE NOODLES* (RICE FLOUR, TAPIOCA STARCH), YEAST EXTRACT, ORGANIC CANE SUGAR, VEGETABLES* (GARLIC, GREEN ONION, SHALLOTS), POTATO STARCH, LIME JUICE POWDER, CHILI PEPPERS, TAMARIND*, NATURAL FLAVOR, SPICES, WHEAT FREE SOY SAUCE (SOYBEANS, MALTODEXTRIN, SALT)*, LEMONGRASS, SEA SALT.",361.0,11.1,0.0,77.8,8.33,2.8,1500.0,0.0,False,Lunch
TOM YUM WONTON SOUP,142.0 g,5 oz,SEA BEST,"SHRIMP WONTON (SHRIMP, SALT, WHEAT FLOUR, TAPIOCA STARCH, WATER, SALT, EGG, SESAME OIL, SALT, POTATO STARCH, YEAST EXTRACT, WHITE PEPPER), SOUP (COCONUT MILK, WATER, CHILI PASTE, SUGAR, LEMON GRASS, GISH SAUCE, SALT, GALANGAL, YEAST EXTRACT, KAFFIR LIME LEAF, CORIANDER, CULANTRO, POTATO STARCH), SODIUM TRIPOLYPHOSPHATE (TO RETAIN MOISTURE), CITRIC ACID & SODIUM CARBONATE (AS A PRESERVATIVE)",134.0,5.63,5.63,15.5,5.63,1.4,1070.0,32.0,False,Lunch
"INSTANT NOODLES, SHRIMP TOM YUM",70.0 g,1 cup,MAMA,"WHEAT FLOUR, PALM OIL, SALT, SUGAR, CHILLI, MONOSODIUM GLUTAMATE, DRIED SHRIMP, SPICES, CITRIC ACID, DRIED LEEK, SHALLOT, COCONUT SUGAR, FISH SAUCE (ANCHOVY, SALT), SHRIMP POWDER, ACIDITY REGULATOR (SODIUM TRIPOLYPHOSPHATE, SODIUM BICARBONATE, POTASSIUM CARBONATE), THICKENER (CELLULOSE GUM), GARLIC, SOY SAUCE (SOYBEAN, WATER, SALT), DISODIUM 5' RIBONUCLEOTIDES, ARTIFICIAL LEMON FLAVOR.",457.0,8.57,18.6,62.9,4.29,2.9,2010.0,0.0,False,Lunch
"INSTANT RICE NOODLES, TOM YUM",70.0 g,1 BOWL,KOKA,"RICE NOODLES: RICE FLOUR (82%), MODIFIED TAPIOCA STARCH, SALT. SEASONING MIX: SALT, SUGAR, PALM OIL, FLAVORINGS (MALTODEXTRIN, SHRIMP & FISH FLAVOR, PALM OIL, GARLIC EXTRACT, LACTOSE), YEAST EXTRACT, MALIC ACID, HYDROLYZED SOY PROTEIN, CHILLI POWDER, KAFFIR LIME LEAF, CHILLI FLAKES, DISODIUM INOSINATE, DISODIUM GUANYLATE, SILICON DIOXIDE, COLORED WITH CARAMEL & PAPRIKA, CHILLI OIL (PALM OIL, CAPSAICIN). GARNISH: DEHYDRATED SHRIMP, BELL PEPPER, CHILLI, CORIANDER.",314.0,7.14,2.86,71.4,4.29,1.4,3030.0,0.0,False,Lunch
"TOM YUM KUNG SOUP, SHRIMP",350.0 g,1 CONTAINER,AHOLD,"WATER, SHRIMP (SHRIMP, SALT, SODIUM PHOSPHATE), MUSHROOMS, CORN, BOK CHOY, BROWN SUGAR, ONIONS, RED BELL, PEPPERS, FISH SAUCE (ANCHOVY, SALT, SUGAR), RED CURRY PASTE (SOYBEAN OIL, GARLIC, CAYENNE PEPPER, SHALLOTS, SUGAR, LEMONGRASS, SALT, GALANGAL, PINEAPPLE JUICE, SHRIMP FLAVOR, FISH SAUCE (ANCHOVY FISH EXTRACT, SALT, SUGAR), KAFFIR LIME PEEL, SPICES), CHICKEN JUICES, SALT, POTATO FLOUR, ONION POWDER, SPICE EXTRACTIVES, CARROT POWDER, TURMERIC), SRIRACHA CHILI SAUCE (CHILI, SUGAR, SALT, GARLIC, DISTILLED VINEGAR, POTASSIUM SORBATE, SODIUM BISULPHITE, XANTHAN GUM), XANTHAN GUM), RICE VINEGAR (WATER, RICE), CORNSTARCH, SOY SAUCE (WATER, SOYBEANS, RICE, SALT), CONCENTRATED LIME JUICE, LEMONGRASS PUREE (LEMONGRASS, WATER), GALANGAL, CILANTRO, SALT, THAI BASIL, YEAST EXTRACT.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Lunch
"JAPANESE CRISPY SEAWEED, TOM YUM GOONG",18.0 g,18 GRM,TAO KAE NOI,"SEAWEED, PALM OIL, SUGAR, SALT, SPICES (CHILLI, LEMONGRASS, SHALLOT, GALANGAL, KAFFIR LIME LEAF), SHRIMP POWDER (SHRIMP (CRUSTACEAN), SOY SAUCE (SOYBEAN), SALT), MALTODEXTRIN, YEAST EXTRACT POWDER, MALIC ACID, LIME JUICE POWDER, DISODIUM 5'-RIBONUCLEOTIDE (E635), ANTI-CAKING (E554), TOM YUM FLAVOR (FRIED CHILLI FLAVOUR, SESAME OIL), CITRIC ACID (E330), PAPRIKA OLEORESIN, CAPSICUM OLEORESIN",361.0,13.9,25.0,19.4,5.56,11.1,833.0,0.0,False,Unknown
"THAI SPICY TOM YUM NOODLE WITH SHOYU BROTH, MUSHROOMS & KAFFIR LIME, THAI SPICY TOM YUM NOODLE",59.0 g,59 GRM,ONE CULTURE FOODS,"RICE NOODLES (RICE, WATER, SALT, CANE SUGAR), SHOYU BROTH CONCENTRATE (WATER, SOY SAUCE, MALTODEXTRIN, SUGAR, SALT, YEAST EXTRACT, ONION, GARLIC, NATURAL FLAVOR, SPICES, XANTHAN GUM), DRIED VEGETABLE & SEASONING POWDER BLEND (CANE SUGAR, TOMATO, YEAST EXTRACT, LIME [CITRIC ACID, LIME OIL, LIME JUICE], SEAWEED EXTRACT [MALTODEXTRIN, SEAWEED EXTRACT, SALT], MUSHROOM EXTRACT [MALTODEXTRIN, MUSHROOM EXTRACT, SALT], CILANTRO, NATURAL FLAVOR, KAFFIR LIME, WHITE PEPPER, THAI CHILES, CHILI FLAKES, GREEN SERRANO).",305.0,8.47,0.0,67.8,10.2,1.7,1510.0,0.0,False,Unknown
"BANGKOK COOKIES, THAI RICE CRACKERS, TOM YUM",30.0 g,1 ONZ,Not specified,"RICE, PALM OIL, SALT, BLACK SESAME, SUGAR, TOM YUM SEASONING (SHALLOT, LEMONGRASS, GALANGAL, CITRIC ACID, KAFFIR LIME LEAF, SOY SAUCE POWDER (CONTAINS: WHEAT, SOY), YEAST EXTRACT POWDER, LIME JUICE POWDER, ROASTED CHILLI SEASONING (CHILLI, SHRIMP, SOY), TRICALCIUM PHOSPHATE, CARMINE COLOR, OLEORESIN PAPRIKA, DISODIUM RIBONUCLOTIDE, OLEORESIN CAPSICUM)",500.0,3.33,23.3,66.7,13.3,0.0,800.0,0.0,False,Lunch
"NAMPRIK MAESRI LTD., TOM YUM PASTE, HOT & SOUR",16.0 g,1 Tbsp,Not specified,"SOYBEAN OIL, LEMONGRASS, TAMARIND JUICE, DRIED CHILLI PEPPER, GARLIC, LIME JUICE, SUGAR, SALT, SHALLOT, KAFFIR LIME, GALANGAL. ",281.0,0.0,21.9,18.8,12.5,6.2,2000.0,0.0,False,Unknown
"YUM YUM SAUCE, YUM YUM",28.0 GRM,2 Tbsp,LA CHOY,"SOYBEAN OIL, WATER, SUGAR, EGG YOLKS, APPLE CIDER VINEGAR, TOMATO PASTE, DISTILLED VINEGAR, LESS THAN 2% OF: DIJON MUSTARD (WATER, MUSTARD SEED, VINEGAR, SALT, WHITE WINE, CITRIC ACID, TARTARIC ACID, TURMERIC, SPICE), SALT, GARLIC POWDER, CAYENNE PEPPER SAUCE (AGED CAYENNE RED PEPPERS, DISTILLED VINEGAR, WATER, SALT, GARLIC POWDER), ONION POWDER, PHOSPHORIC ACID, POLYSORBATE 60, PAPRIKA, XANTHAN GUM, SPICE, NATURAL FLAVOR, WITH POTASSIUM SORBATE, SODIUM BENZOATE, CALCIUM DISODIUM EDTA AND NATAMYCIN TO PROTECT QUALITY.",500.0,0.0,50.0,10.7,7.14,0.0,429.0,36.0,False,Unknown
"YUM YUM SAUCE, YUM YUM",30.0 GRM,2 Tbsp,MEIJER,"SOYBEAN OR CANOLA OIL, WATER, CANE SUGAR, SUGARED EGG YOLKS (EGG YOLKS, SUGAR), DISTILLED VINEGAR, APPLE CIDER VINEGAR, TOMATO PASTE, SEA SALT, CAYENNE PEPPER SAUCE (AGED RED CAYENNE PEPPERS, DISTILLED VINEGAR, SALT, XANTHAN GUM, GARLIC), MUSTARD FLOUR, GARLIC POWDER, CARAMELIZED CANE SUGAR, XANTHAN GUM, VITAMIN E ADDED TO PROTECT FLAVOR, PAPRIKA EXTRACT.",433.0,0.0,43.3,10.0,10.0,0.0,600.0,33.0,False,Unknown
"TOM TOM SAUCE, TOM TOM",15.0 g,1 Tbsp,WEGMANS,"WATER, MISO (RICE KOJI, SOYBEANS, SEA SALT, WATER, KOJI SPORES), ROASTED RED BELL PEPPERS, CELERY, CANOLA OIL, JALAPENO PEPPERS (RED JALAPENO PEPPERS, VINEGAR, SALT), SHALLOT, BROWN SUGAR, TOASTED SESAME OIL, GARLIC CORN STARCH, DRIED ONION, RICE VINEGAR TAMARI SAUCE (WATER, SOYBEANS, SALT), SESAME SEEDS, YEAST EXTRACT (SALT, AUTOLYZED YEAST EXTRACT, NATURAL FLAVOR), SZECHUAN PEPPERCORNS, SALT, CRUSHED RED PEPPERS, PAPRIKA EXTRACT (FOR COLOR), SEAWEED POWDER (SEAWEED POWDER DEXTROSE, SALT), PORCINI MUSHROOM POWDER, DRIED GREEN ONION.",200.0,0.0,13.3,13.3,6.67,0.0,1130.0,0.0,False,Unknown
"ANNIE CHUN'S, SOUP BOWL,MEDIUM THAI STYLE TOM YUM",168.0 g,1 BOWL,ANNIE CHUN'S,"NOODLES: WHEAT FLOUR, WATER, TAPIOCA STARCH, SALT, WHEAT GLUTEN, LACTIC ACID, SOUP BASE: FISH SAUCE (ANCHOVY EXTRACT, SALT, WATER), RED CHILI GARLIC PASTE (CHILE PEPPERS, DISTILLED VINEGAR, GARLIC, SALT), CANE SYRUP, ONION POWDER, LIME JUICE CONCENTRATE, SEA SAT, CANOLA OIL, MUSHROOM EXTRACT POWDER (MALTODEXTRIN, MUSHROOM EXTRACT, SALT), GINGER PUREE (GINGER, WATER, CITRIC ACID), TAMARIND PASTE, YEAST EXTRACT POWDER, GARLIC PUREE (GARLIC CITRIC ACID), SHRIMP POWDER* (DRIED SHRIMP, SALT), NATURAL FLAVOR. TOPPINGS: FREEZE DRIED GREEN ONION, DEHYDRATED BOX CHOY, POTASSIUM CARBONATE, DEHYDRATED SHIITAKE MUSHROOM, DEHYDRATED CHILI PEPPER FLAKE, SUGAR.",167.0,6.55,0.89,32.7,2.38,0.6,762.0,0.0,False,Lunch
"POR KWAN, INSTANT HOT AND SOUR PASTE, TOM YUM PASTE",15.0 g,1 Tbsp,POR KWAN,"SOY BEAN OIL, LEMON GRASS, SALT, SHALLOT, GALANGA, CHILI, WATER, DRIED SHRIMP, LIME, MONOSODIUM GLUTAMATE, KAFFIR LIME LEAVES, CITRIC ACID, GARLIC, SUGAR, PAPRIKA COLOR.",333.0,6.67,26.7,13.3,0.0,0.0,7470.0,0.0,False,Unknown
"SPICY YUM YUM SAUCE, SPICY YUM YUM",30.0 g,2 Tbsp,SUN LUCK,"SOYBEAN OIL, SUGAR, WATER, EGG YOLKS, HOT SAUCE (RED PEPPERS, DISTILLED VINEGAR, WATER, SALT, GARLIC), VINEGAR, SALT, TOMATO PASTE, MUSTARD, GARLIC, PAPRIKA, CAYENNE PEPPER, XANTHAN GUM.",500.0,3.33,46.7,20.0,20.0,0.0,1070.0,67.0,False,Unknown
YUM YUM FLATS,15.0 g,2 FLATES,LIEBER'S,"TAPIOCA STARCH, MODIFIED STARCH, POTATO FLAKES, POTATO STARCH, PALM OIL, EGG YOLKS, SALT, WATER, SYNTHETIC VINEGAR, ONION FLAKES, SPICES, HONEY, SUGER, SODIUM BICARBONATE.",433.0,0.0,6.67,86.7,6.67,3.3,680.0,40.0,False,Unknown
YUM YUM SAUCE,30.0 g,2 Tbsp,TERRY HO'S,"SOYBEAN OIL, WATER, SUGAR, CORN SYRUP, EGG YOLKS, DISTILLED VINEGAR, SALT, MUSTARD SEED, DEHYDRATED GARLIC, HOT SAUCE (PEPPERS, VINEGAR, SALT XANTHAN GUM), TOMATO PASTE, RED PEPPER, PAPRIKA, NATURAL AND ARTIFICIAL FLAVOR, POTASSIUM SORBATE AND SODIUM BENZOATE (PRESERVATIVES), PROPYLENE GLYCOL ALGINATE, CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR), POLYSORBATE 80, WHITE PEPPER, SPICE.",567.0,0.0,56.7,16.7,13.3,0.0,533.0,50.0,False,Unknown
YUM YUM SAUCE,30.0 g,2 Tbsp,HANNAFORD,"WATER, CANOLA OIL, SUGAR, RICE WINE VINEGAR, DISTILLED VINEGAR, EGG YOLKS, MODIFIED FOOD STARCH, SALT, TOMATO PASTE, CITRUS PULP, LACTIC ACID, GARLIC POWDER, PAPRIKA, CULTURED DEXTROSE, POTASSIUM SORBATE AND SODIUM BENZOATE (AS PRESERVATIVES), MUSTARD FLOUR, GROUND RED PEPPER, MUSTARD OIL, GREEN TEA EXTRACT, NATURAL FLAVOR, CALCIUM DISODIUM EDTA (TO MAINTAIN FLAVOR).",333.0,0.0,30.0,13.3,10.0,0.0,350.0,50.0,False,Unknown
YUM YUM SAUCE,30.0 g,2 Tbsp,WEIS,"MAYONNAISE (SOYBEAN OIL, WATER, EGG YOLK, CORN SYRUP, VINEGAR, SALT, MUSTARD SEED, CALCIUM DISODIUM EDTA [TO PROTECT FLAVOR]), LIQUID SUCROSE (SUGAR, WATER), WATER, CAYENNE PEPPER SAUCE (CAYENNE PEPPERS, VINEGAR, WATER, SALT, DRIED GARLIC), BUTTER FLAVOR (SOYBEAN OIL, HYDROGENATED SOYBEAN OIL, SALT, SOY LECITHIN, ARTIFICIAL FLAVOR, BETA CAROTENE [COLOR], DIMETHYLPOLYSILOXANE, TBHQ AND CITRIC ACID ADDED TO PROTECT FLAVOR), TOMATO PASTE, RICE VINEGAR, SUGAR, DRIED GARLIC, CORN STARCH, SPICES, POTASSIUM SORBATE AND SODIUM BENZOATE (PRESERVATIVES).",500.0,0.0,46.7,16.7,10.0,0.0,567.0,33.0,False,Unknown
YUM YUM SAUCE,30.0 GRM,2 Tbsp,TERRY HO'S,"SOYBEAN OIL, WATER, SUGAR, CORN SYRUP, EGG YOLKS, DISTILLED VINEGAR, SALT, MUSTARD SEED, DEHYDRATED GARLIC, HOT SAUCE (PEPPERS, VINEGAR, SALT XANTHAN GUM), TOMATO PASTE, PAPRIKA, NATURAL AND ARTIFICIAL FLAVOR, POTASSIUM SORBATE AND SODIUM BENZOATE (PRESERVATIVES), PROPYLENE GLYCOL ALGINATE, CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR), POLYSORBATE 80, WHITE PEPPER, SPICE.",567.0,0.0,56.7,16.7,13.3,0.0,533.0,50.0,False,Unknown
YUM YUM SAUCE,30.0 g,2 Tbsp,HISAKAWA,"WATER, CANOLA OIL, SUGAR, RICE WINE VINEGAR, DISTILLED VINEGAR, EGG YOLKS, MODIFIED FOOD STARCH, SALT, TOMATO PASTE, CITRUS PULP, LACTIC ACID, GARLIC POWDER, PAPRIKA, CULTURED DEXTROSE, POTASSIUM SORBATE AND SODIUM BENZOATE (AS PRESERVATIVES), MUSTARD FLOUR, GROUND RED PEPPER, MUSTARD OIL, GREEN TEA EXTRACT, NATURAL FLAVOR, CALCIUM DISODIUM EDTA (TO MAINTAIN FLAVOR).",333.0,0.0,30.0,13.3,10.0,0.0,350.0,50.0,False,Unknown
YUM YUM SAUCE,30.0 GRM,2 Tbsp (30g),SUN LUCK,"SOYBEAN OIL, SUGAR, EGG YOLKS, WATER, VINEGAR, SALT, TOMATO PASTE, HOT SAUCE (RED PEPPERS, DISTILLED VINEGAR, WATER, SALT, GARLIC), MUSTARD, PAPRIKA, GARLIC, XANTHAN GUM, CAYENNE PEPPER",567.0,3.33,53.3,23.3,20.0,0.0,933.0,83.0,False,Unknown
YUM YUM SAUCE,30.0 g,2 tbsp,BIBIBOP,"INGREDIENTS: SOYBEAN OIL, WATER, DISTILLED VINEGAR, SUGAR, EGG YOLK, SOY SAUCE (WATER, SOYBEANS, SALT, ALCOHOL), GARLIC (INCLUDING DEHYDRATED), RED JALAPENO PEPPERS, SALT, BUTTER (CREAM, SALT), XANTHAN GUM, POTASSIUM SORBATE AND SODIUM BENZOATE ADDED AS PRESERVATIVES, ACETIC ACID, SPICE, NATURAL FLAVOR, CALCIUM DISODIUM EDTA ADDED TO PROTECT FLAVOR.",433.0,0.0,46.7,6.67,6.67,0.0,767.0,33.0,False,Unknown
YUM YUM SAUCE,28.0 g,2 Tbsp,MAKOTO,"MAYONNAISE (SOYBEAN OIL, EGG YOLK, WATER, HIGH FRUCTOSE CORN SYRUP, VINEGAR, CONTAINS LESS THAN 2% OF: SALT, SPICE, CALCIUM DISODIUM EDTA TO PROTECT FLAVOR), WATER, SUGAR, APPLE CIDER FLAVORED VINEGAR (DISTILLED VINEGAR FROM GRAIN, NATURAL FLAVOR WITH CARAMEL COLOR), SPICES, TOMATO PASTE (TOMATOES), BUTTER, GARLIC, SALT, SOYBEAN OIL, GARLIC POWDER.",571.0,0.0,60.7,3.57,3.57,0.0,643.0,54.0,False,Unknown
YUM-YUM FLATS,15.0 g,2 FLATS,LIEBER'S,"TAPIOCA STARCH, MODIFIED STARCH, POTATO FLAKES, POTATO STARCH, PALM OIL, EGG YOLKS, SALT, WATER, SYNTHETIC VINEGAR SODIUM BICARBONATE, HONEY, SUGAR.",433.0,0.0,6.67,86.7,6.67,3.3,693.0,40.0,False,Unknown
"YUM YUM SUGAR FREE DIPPING SAUCE, YUM YUM",32.0 g,2 Tbsp,G HUGHES,"WATER, CANOLA OIL, ENZYME MODIFIED EGG YOLKS, SRIRACHA SAUCE (CHILI PEPPERS, SORBITOL, VINEGAR, SALT, GARLIC, XANTHAN GUM, BEET POWDER, NATURAL FLAVOR), TOMATO PASTE, VINEGAR, CIDER VINEGAR, SALT, MODIFIED FOOD STARCH, MUSTARD FLOUR, LEMON JUICE CONCENTRATE*, SPICE, GARLIC POWDER, ONION POWDER, PAPRIKA EXTRACTIVE (COLOR), XANTHAN GUM, SUCRALOSE, POTASSIUM SORBATE AND CALCIUM DISODIUM, EDTA (TO PRESERVE FRESHNESS).",375.0,0.0,40.6,3.12,0.0,0.0,531.0,0.0,False,Unhealthy
